Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2001,9,11,2,NA,1910,NA,2024,MQ,3653,‰NKNOÊ,NA,74,NA,NA,NA,DFW,XNA,281,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,920,NA,1040,MQ,3654,‰NKNOÊ,NA,80,NA,NA,NA,TUL,DFW,237,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1241,NA,1426,MQ,3655,‰NKNOÊ,NA,105,NA,NA,NA,DFW,LFT,351,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1640,NA,1807,MQ,3656,‰NKNOÊ,NA,87,NA,NA,NA,TUL,DFW,237,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1428,NA,1540,MQ,3657,‰NKNOÊ,NA,72,NA,NA,NA,DFW,XNA,281,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,800,NA,930,MQ,3658,‰NKNOÊ,NA,90,NA,NA,NA,XNA,DFW,281,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1746,NA,1918,MQ,3659,‰NKNOÊ,NA,92,NA,NA,NA,DFW,LBB,282,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1456,NA,1624,MQ,3660,‰NKNOÊ,NA,88,NA,NA,NA,TUL,DFW,237,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1905,NA,2008,MQ,3661,‰NKNOÊ,NA,63,NA,NA,NA,DFW,ABI,158,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1930,NA,2050,MQ,3662,‰NKNOÊ,NA,80,NA,NA,NA,TUL,DFW,237,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2044,NA,2153,MQ,3663,‰NKNOÊ,NA,69,NA,NA,NA,DFW,XNA,281,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,554,600,703,709,MQ,3664,-N636M,69,69,45,-6,-6,XNA,DFW,281,13,11,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1056,NA,1240,MQ,3665,‰NKNOÊ,NA,104,NA,NA,NA,DFW,LFT,351,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,930,NA,1102,MQ,3667,‰NKNOÊ,NA,92,NA,NA,NA,DFW,LIT,304,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1155,NA,1301,MQ,3668,‰NKNOÊ,NA,66,NA,NA,NA,LBB,DFW,282,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1725,NA,1810,MQ,3669,‰NKNOÊ,NA,45,NA,NA,NA,DFW,TYR,103,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1533,NA,1633,MQ,3669,‰NKNOÊ,NA,60,NA,NA,NA,GGG,DFW,140,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1010,NA,1122,MQ,3670,‰NKNOÊ,NA,72,NA,NA,NA,HOU,DFW,247,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1005,NA,1120,MQ,3671,‰NKNOÊ,NA,75,NA,NA,NA,DFW,LBB,282,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1846,NA,1943,MQ,3672,‰NKNOÊ,NA,57,NA,NA,NA,ACT,DFW,89,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2104,NA,2156,MQ,3673,‰NKNOÊ,NA,52,NA,NA,NA,DFW,ACT,89,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,819,825,919,930,MQ,3674,-N902M,60,65,36,-11,-6,GGG,DFW,140,14,10,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,930,NA,1123,MQ,3675,‰NKNOÊ,NA,113,NA,NA,NA,SGF,DFW,364,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1002,NA,1152,MQ,3676,‰NKNOÊ,NA,110,NA,NA,NA,LFT,DFW,351,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1243,NA,1423,MQ,3677,‰NKNOÊ,NA,100,NA,NA,NA,DFW,MAF,309,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1605,NA,1712,MQ,3678,‰NKNOÊ,NA,67,NA,NA,NA,LBB,DFW,282,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,924,NA,1021,MQ,3679,‰NKNOÊ,NA,57,NA,NA,NA,DFW,SPS,113,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1015,NA,1127,MQ,3680,‰NKNOÊ,NA,72,NA,NA,NA,XNA,DFW,281,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,938,NA,1050,MQ,3681,‰NKNOÊ,NA,72,NA,NA,NA,DFW,XNA,281,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1151,NA,1305,MQ,3682,‰NKNOÊ,NA,74,NA,NA,NA,XNA,DFW,281,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1906,NA,2058,MQ,3683,‰NKNOÊ,NA,112,NA,NA,NA,DFW,JAN,408,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1000,NA,1135,MQ,3684,‰NKNOÊ,NA,95,NA,NA,NA,MEM,DFW,432,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1608,NA,1710,MQ,3685,‰NKNOÊ,NA,62,NA,NA,NA,DFW,ABI,158,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1245,NA,1500,MQ,3686,‰NKNOÊ,NA,135,NA,NA,NA,HRL,DFW,461,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1315,NA,1429,MQ,3687,‰NKNOÊ,NA,74,NA,NA,NA,DFW,XNA,281,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,626,630,814,825,MQ,3688,-N254M,108,115,78,-11,-4,SGF,DFW,364,16,14,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,937,NA,1023,MQ,3689,‰NKNOÊ,NA,46,NA,NA,NA,DFW,TYR,103,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,655,700,759,755,MQ,3690,-N620M,64,55,36,4,-5,OKC,DFW,175,19,9,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1425,NA,1650,MQ,3691,‰NKNOÊ,NA,145,NA,NA,NA,DFW,MKE,853,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1745,NA,1900,MQ,3692,‰NKNOÊ,NA,75,NA,NA,NA,SHV,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1745,NA,1902,MQ,3693,‰NKNOÊ,NA,77,NA,NA,NA,DFW,SGF,364,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,613,618,707,709,MQ,3694,-N371M,54,51,32,-2,-5,TYR,DFW,103,10,12,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,750,725,908,843,MQ,3695,-N538M,78,78,59,25,25,DFW,TUL,237,12,7,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1050,NA,1141,MQ,3696,‰NKNOÊ,NA,51,NA,NA,NA,TYR,DFW,103,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,921,NA,1041,MQ,3697,‰NKNOÊ,NA,80,NA,NA,NA,DFW,TUL,237,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1245,NA,1442,MQ,3698,‰NKNOÊ,NA,117,NA,NA,NA,BTR,DFW,383,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1422,NA,1532,MQ,3699,‰NKNOÊ,NA,70,NA,NA,NA,DFW,LBB,282,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,850,NA,1009,MQ,3700,‰NKNOÊ,NA,79,NA,NA,NA,HOU,DFW,247,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,717,710,850,840,MQ,3701,-N394M,93,90,67,10,7,DFW,XNA,281,5,21,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,855,NA,1027,MQ,3702,‰NKNOÊ,NA,92,NA,NA,NA,XNA,DFW,281,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1555,NA,1723,MQ,3703,‰NKNOÊ,NA,88,NA,NA,NA,DFW,HOU,247,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1500,NA,1610,MQ,3704,‰NKNOÊ,NA,70,NA,NA,NA,XNA,DFW,281,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1739,NA,1851,MQ,3705,‰NKNOÊ,NA,72,NA,NA,NA,DFW,XNA,281,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1320,NA,1501,MQ,3706,‰NKNOÊ,NA,101,NA,NA,NA,LIT,DFW,304,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1112,NA,1200,MQ,3707,‰NKNOÊ,NA,48,NA,NA,NA,DFW,TYR,103,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1049,NA,1151,MQ,3708,‰NKNOÊ,NA,62,NA,NA,NA,ILE,DFW,130,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1245,NA,1408,MQ,3709,‰NKNOÊ,NA,83,NA,NA,NA,DFW,TUL,237,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1921,NA,2030,MQ,3710,‰NKNOÊ,NA,69,NA,NA,NA,XNA,DFW,281,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1420,NA,1600,MQ,3711,‰NKNOÊ,NA,100,NA,NA,NA,DFW,ICT,328,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1411,NA,1502,MQ,3712,‰NKNOÊ,NA,51,NA,NA,NA,DFW,GGG,140,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1224,NA,1316,MQ,3712,‰NKNOÊ,NA,52,NA,NA,NA,TYR,DFW,103,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,757,802,941,935,MQ,3713,-N701M,104,93,67,6,-5,DFW,MEM,432,21,16,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1552,NA,1645,MQ,3714,‰NKNOÊ,NA,53,NA,NA,NA,DFW,GGG,140,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1412,NA,1503,MQ,3714,‰NKNOÊ,NA,51,NA,NA,NA,TYR,DFW,103,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1000,NA,1209,MQ,3715,‰NKNOÊ,NA,129,NA,NA,NA,DFW,HRL,461,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1230,NA,1437,MQ,3716,‰NKNOÊ,NA,127,NA,NA,NA,JAN,DFW,408,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1252,NA,1505,MQ,3717,‰NKNOÊ,NA,133,NA,NA,NA,DFW,HRL,461,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1328,NA,1453,MQ,3718,‰NKNOÊ,NA,145,NA,NA,NA,TYS,DFW,772,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,943,NA,1256,MQ,3719,‰NKNOÊ,NA,133,NA,NA,NA,DFW,TYS,772,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1103,NA,1220,MQ,3720,‰NKNOÊ,NA,77,NA,NA,NA,SGF,DFW,364,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1600,NA,1713,MQ,3721,‰NKNOÊ,NA,73,NA,NA,NA,DFW,XNA,281,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1800,NA,1913,MQ,3722,‰NKNOÊ,NA,73,NA,NA,NA,XNA,DFW,281,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2048,NA,2148,MQ,3723,‰NKNOÊ,NA,60,NA,NA,NA,DFW,OKC,175,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,727,730,857,905,MQ,3724,-N628M,90,95,73,-8,-3,HRL,DFW,461,12,5,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1258,NA,1346,MQ,3725,‰NKNOÊ,NA,48,NA,NA,NA,DFW,TYR,103,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1107,NA,1232,MQ,3726,‰NKNOÊ,NA,85,NA,NA,NA,TUL,DFW,237,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,808,809,NA,941,MQ,3727,-N410M,NA,92,NA,NA,-1,DFW,LBB,282,0,13,0,NA,1,NA,NA,NA,NA,NA
2001,9,11,2,NA,1333,NA,1433,MQ,3728,‰NKNOÊ,NA,60,NA,NA,NA,SHV,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1259,NA,1406,MQ,3729,‰NKNOÊ,NA,67,NA,NA,NA,DFW,ABI,158,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1714,NA,1805,MQ,3730,‰NKNOÊ,NA,51,NA,NA,NA,TYR,DFW,103,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,756,800,NA,941,MQ,3731,-N396M,NA,101,NA,NA,-4,DFW,ICT,328,0,20,0,NA,1,NA,NA,NA,NA,NA
2001,9,11,2,NA,958,NA,1136,MQ,3732,‰NKNOÊ,NA,98,NA,NA,NA,LIT,DFW,304,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1603,NA,1648,MQ,3733,‰NKNOÊ,NA,45,NA,NA,NA,DFW,TYR,103,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1525,NA,1643,MQ,3734,‰NKNOÊ,NA,78,NA,NA,NA,DFW,TUL,237,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1708,NA,1830,MQ,3735,‰NKNOÊ,NA,82,NA,NA,NA,TUL,DFW,237,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1600,NA,1724,MQ,3736,‰NKNOÊ,NA,84,NA,NA,NA,TUL,DFW,237,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,758,NA,927,MQ,3737,‰NKNOÊ,NA,89,NA,NA,NA,DFW,LIT,304,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,722,723,819,818,MQ,3738,-N397M,57,55,29,1,-1,TYR,DFW,103,14,14,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1325,NA,1441,MQ,3739,‰NKNOÊ,NA,76,NA,NA,NA,DFW,CRP,354,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1840,NA,1932,MQ,3740,‰NKNOÊ,NA,52,NA,NA,NA,TYR,DFW,103,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1430,NA,1530,MQ,3741,‰NKNOÊ,NA,60,NA,NA,NA,DFW,OKC,175,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1605,NA,1705,MQ,3742,‰NKNOÊ,NA,60,NA,NA,NA,OKC,DFW,175,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1727,NA,1912,MQ,3743,‰NKNOÊ,NA,105,NA,NA,NA,DFW,LFT,351,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1705,NA,1911,MQ,3744,‰NKNOÊ,NA,126,NA,NA,NA,JAN,DFW,408,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,917,NA,1235,MQ,3745,‰NKNOÊ,NA,138,NA,NA,NA,DFW,GSP,862,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1605,NA,1717,MQ,3746,‰NKNOÊ,NA,72,NA,NA,NA,SHV,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1740,NA,2105,MQ,3747,‰NKNOÊ,NA,145,NA,NA,NA,DFW,GSP,862,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1654,NA,1809,MQ,3748,‰NKNOÊ,NA,75,NA,NA,NA,SHV,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2107,NA,2257,MQ,3749,‰NKNOÊ,NA,110,NA,NA,NA,DFW,LFT,351,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1810,NA,2000,MQ,3750,‰NKNOÊ,NA,110,NA,NA,NA,ICT,DFW,328,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2235,NA,2349,MQ,3751,‰NKNOÊ,NA,74,NA,NA,NA,DFW,FSM,228,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1001,NA,1148,MQ,3752,‰NKNOÊ,NA,107,NA,NA,NA,ICT,DFW,328,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1607,NA,1725,MQ,3753,‰NKNOÊ,NA,78,NA,NA,NA,DFW,LBB,282,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1322,NA,1508,MQ,3754,‰NKNOÊ,NA,106,NA,NA,NA,ICT,DFW,328,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1106,NA,1256,MQ,3755,‰NKNOÊ,NA,110,NA,NA,NA,DFW,ICT,328,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,759,800,NA,930,MQ,3756,-N536M,NA,90,NA,NA,-1,LRD,DFW,394,0,13,0,NA,1,NA,NA,NA,NA,NA
2001,9,11,2,NA,1232,NA,1335,MQ,3757,‰NKNOÊ,NA,63,NA,NA,NA,DFW,TXK,181,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1305,NA,1443,MQ,3758,‰NKNOÊ,NA,158,NA,NA,NA,GSP,DFW,862,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1925,NA,2103,MQ,3759,‰NKNOÊ,NA,98,NA,NA,NA,DFW,HRL,461,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1458,NA,1635,MQ,3760,‰NKNOÊ,NA,97,NA,NA,NA,AMA,DFW,313,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1434,NA,1604,MQ,3761,‰NKNOÊ,NA,90,NA,NA,NA,DFW,BPT,270,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,555,602,708,707,MQ,3762,-N174M,73,65,42,1,-7,ILE,DFW,130,11,20,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1116,NA,1244,MQ,3763,‰NKNOÊ,NA,88,NA,NA,NA,DFW,BPT,270,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,832,NA,928,MQ,3764,‰NKNOÊ,NA,56,NA,NA,NA,ACT,DFW,89,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1431,NA,1518,MQ,3765,‰NKNOÊ,NA,47,NA,NA,NA,DFW,ACT,89,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2039,NA,2136,MQ,3766,‰NKNOÊ,NA,57,NA,NA,NA,OKC,DFW,175,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1236,NA,1558,MQ,3767,‰NKNOÊ,NA,142,NA,NA,NA,DFW,GSP,862,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1630,NA,1810,MQ,3768,‰NKNOÊ,NA,160,NA,NA,NA,GSP,DFW,862,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1924,NA,2028,MQ,3769,‰NKNOÊ,NA,64,NA,NA,NA,DFW,ILE,130,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1047,NA,1144,MQ,3770,‰NKNOÊ,NA,57,NA,NA,NA,SHV,DFW,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2236,NA,2337,MQ,3771,‰NKNOÊ,NA,61,NA,NA,NA,DFW,ILE,130,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1635,NA,1820,MQ,3772,‰NKNOÊ,NA,105,NA,NA,NA,ICT,DFW,328,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1700,NA,1808,MQ,3773,‰NKNOÊ,NA,68,NA,NA,NA,DFW,SHV,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,557,609,657,659,MQ,3774,-N180M,60,50,32,-2,-12,ACT,DFW,89,14,14,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2222,NA,2325,MQ,3775,‰NKNOÊ,NA,63,NA,NA,NA,DFW,ABI,158,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,625,625,836,853,MQ,3776,-N608M,131,148,112,-17,0,MSN,DFW,821,6,13,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2233,NA,2319,MQ,3777,‰NKNOÊ,NA,46,NA,NA,NA,DFW,ACT,89,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1148,NA,1309,MQ,3778,‰NKNOÊ,NA,81,NA,NA,NA,FSM,DFW,228,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1731,NA,1817,MQ,3779,‰NKNOÊ,NA,46,NA,NA,NA,DFW,ACT,89,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1515,NA,1638,MQ,3780,‰NKNOÊ,NA,83,NA,NA,NA,CRP,DFW,354,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1416,NA,1603,MQ,3781,‰NKNOÊ,NA,107,NA,NA,NA,DFW,SGF,364,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1630,NA,1813,MQ,3782,‰NKNOÊ,NA,163,NA,NA,NA,GRR,DFW,931,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,749,756,938,941,MQ,3783,-N180M,109,105,85,-3,-7,DFW,LFT,351,3,21,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1541,NA,1632,MQ,3784,‰NKNOÊ,NA,51,NA,NA,NA,ACT,DFW,89,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1548,NA,1648,MQ,3785,‰NKNOÊ,NA,60,NA,NA,NA,DFW,ILE,130,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1057,NA,1154,MQ,3787,‰NKNOÊ,NA,57,NA,NA,NA,DFW,ILE,130,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,854,NA,1002,MQ,3788,‰NKNOÊ,NA,68,NA,NA,NA,ILE,DFW,130,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1745,NA,1842,MQ,3789,‰NKNOÊ,NA,57,NA,NA,NA,DFW,ILE,130,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1402,NA,1507,MQ,3790,‰NKNOÊ,NA,65,NA,NA,NA,ILE,DFW,130,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,939,NA,1059,MQ,3791,‰NKNOÊ,NA,80,NA,NA,NA,DFW,SJT,228,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1148,NA,1310,MQ,3792,‰NKNOÊ,NA,82,NA,NA,NA,SJT,DFW,228,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1513,NA,1615,MQ,3793,‰NKNOÊ,NA,62,NA,NA,NA,DFW,CLL,164,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1646,NA,1754,MQ,3794,‰NKNOÊ,NA,68,NA,NA,NA,CLL,DFW,164,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1232,NA,1603,MQ,3795,‰NKNOÊ,NA,151,NA,NA,NA,DFW,GRR,931,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,557,600,715,736,MQ,3796,-N612M,138,156,119,-21,-3,GRR,DFW,931,6,13,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1921,NA,2032,MQ,3797,‰NKNOÊ,NA,71,NA,NA,NA,DFW,SHV,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,556,605,656,705,MQ,3798,-N338M,60,60,36,-9,-9,LAW,DFW,140,15,9,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1913,NA,2138,MQ,3799,‰NKNOÊ,NA,145,NA,NA,NA,DFW,FWA,859,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1830,NA,1956,MQ,3800,‰NKNOÊ,NA,86,NA,NA,NA,HOU,DFW,247,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1049,NA,1155,MQ,3801,‰NKNOÊ,NA,66,NA,NA,NA,DFW,SHV,190,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,755,800,932,956,MQ,3802,-N375M,97,116,79,-24,-5,LFT,DFW,351,10,8,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,2056,NA,2155,MQ,3803,‰NKNOÊ,NA,59,NA,NA,NA,DFW,GGG,140,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,713,725,817,829,MQ,3804,-N222M,64,64,31,-12,-12,LAW,DFW,140,21,12,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1920,NA,2113,MQ,3805,‰NKNOÊ,NA,113,NA,NA,NA,DFW,BTR,383,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1145,NA,1257,MQ,3806,‰NKNOÊ,NA,72,NA,NA,NA,HOU,DFW,247,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,945,NA,1140,MQ,3807,‰NKNOÊ,NA,115,NA,NA,NA,DFW,BTR,383,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,556,600,701,711,MQ,3808,-N624M,65,71,48,-10,-4,LIT,DFW,304,10,7,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,1557,NA,1745,MQ,3809,‰NKNOÊ,NA,108,NA,NA,NA,DFW,ICT,328,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,523,530,626,635,MQ,3810,-N622M,63,65,45,-9,-7,LBB,DFW,282,7,11,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,955,NA,1129,MQ,3811,‰NKNOÊ,NA,94,NA,NA,NA,DFW,MAF,309,0,0,1,NA,0,NA,NA,NA,NA,NA
